date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:08	6706/6706	---M--	200	added ('OK')	image/png	etag:%221a32-61dfe88c41aae%22	https://synspace.com/app/uploads/2024/07/logo_alstom.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_alstom.png	(from https://synspace.com/en/company/customers)
11:53:09	10411/10411	---M--	200	added ('OK')	image/png	etag:%2228ab-61dfe8a358d92%22	https://synspace.com/app/uploads/2024/07/logo_badenova.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_badenova.png	(from https://synspace.com/en/company/customers)
11:53:10	8617/8617	---M--	200	added ('OK')	image/png	etag:%2221a9-61dfe8b5d06cf%22	https://synspace.com/app/uploads/2024/07/logo_swissgrid.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_swissgrid.png	(from https://synspace.com/en/company/customers)
11:53:11	6057/6057	---M--	200	added ('OK')	image/png	etag:%2217a9-61dfe8c6a607d%22	https://synspace.com/app/uploads/2024/07/logo_thuga.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_thuga.png	(from https://synspace.com/en/company/customers)
11:53:11	6600/6600	---M--	200	added ('OK')	image/png	etag:%2219c8-61dfe8ee8b00f%22	https://synspace.com/app/uploads/2024/07/logo_axa.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_axa.png	(from https://synspace.com/en/company/customers)
11:53:13	10742/10742	---M--	200	added ('OK')	image/png	etag:%2229f6-61dfe8fc9e8c6%22	https://synspace.com/app/uploads/2024/07/logo_credit_suisse.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_credit_suisse.png	(from https://synspace.com/en/company/customers)
11:53:14	15505/15505	---M--	200	added ('OK')	image/png	etag:%223c91-61dfe91b984cb%22	https://synspace.com/app/uploads/2024/07/logo_die_mobiliar.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_die_mobiliar.png	(from https://synspace.com/en/company/customers)
11:53:14	8580/8580	---M--	200	added ('OK')	image/png	etag:%222184-61dfe967e0c6d%22	https://synspace.com/app/uploads/2024/07/logo_swisslife.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_swisslife.png	(from https://synspace.com/en/company/customers)
11:53:15	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-61dfe943e5c3f%22	https://synspace.com/app/uploads/2024/07/logo_swiss_re.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_swiss_re.png	(from https://synspace.com/en/company/customers)
11:53:16	8730/8730	---M--	200	added ('OK')	image/png	etag:%22221a-61dfe991d130b%22	https://synspace.com/app/uploads/2024/07/logo_abraxas.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_abraxas.png	(from https://synspace.com/en/company/customers)
11:53:18	25589/25589	---M--	200	added ('OK')	image/png	etag:%2263f5-61dfe9a5e7cf2%22	https://synspace.com/app/uploads/2024/07/logo_centris.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_centris.png	(from https://synspace.com/en/company/customers)
11:53:18	9175/9175	---M--	200	added ('OK')	image/png	etag:%2223d7-61dfe9b630c9a%22	https://synspace.com/app/uploads/2024/07/logo_konica_minolta.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_konica_minolta.png	(from https://synspace.com/en/company/customers)
11:53:19	10941/10941	---M--	200	added ('OK')	image/png	etag:%222abd-61dfe9ca42860%22	https://synspace.com/app/uploads/2024/07/logo_swisscom.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_swisscom.png	(from https://synspace.com/en/company/customers)
11:53:20	12223/12223	---M--	200	added ('OK')	image/png	etag:%222fbf-61dfe9e716770%22	https://synspace.com/app/uploads/2024/07/logo_ferrero.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_ferrero.png	(from https://synspace.com/en/company/customers)
11:53:21	1478/1478	---M--	200	added ('OK')	image/png	etag:%225c6-61dfea079fa1f%22	https://synspace.com/app/uploads/2024/07/logo_hilti.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_hilti.png	(from https://synspace.com/en/company/customers)
11:53:22	7670/7670	---M--	200	added ('OK')	image/png	etag:%221df6-61dfea1a8e59d%22	https://synspace.com/app/uploads/2024/07/logo_meggitt.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_meggitt.png	(from https://synspace.com/en/company/customers)
11:53:23	5577/5577	---M--	200	added ('OK')	image/png	etag:%2215c9-61dfea39341dc%22	https://synspace.com/app/uploads/2024/07/logo_rheinmetall.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_rheinmetall.png	(from https://synspace.com/en/company/customers)
11:53:24	3679/3679	---M--	200	added ('OK')	image/png	etag:%22e5f-61dfea563ebee%22	https://synspace.com/app/uploads/2024/07/logo_stihl.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_stihl.png	(from https://synspace.com/en/company/customers)
11:53:25	7112/7112	---M--	200	added ('OK')	image/png	etag:%221bc8-61dfea725b178%22	https://synspace.com/app/uploads/2024/07/logo_ias.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_ias.png	(from https://synspace.com/en/company/customers)
11:53:26	8275/8275	---M--	200	added ('OK')	image/png	etag:%222053-61dfea81a1477%22	https://synspace.com/app/uploads/2024/07/logo_roche.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_roche.png	(from https://synspace.com/en/company/customers)
11:53:27	9803/9803	---M--	200	added ('OK')	image/png	etag:%22264b-61dfea903b970%22	https://synspace.com/app/uploads/2024/07/logo_stryker.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/logo_stryker.png	(from https://synspace.com/en/company/customers)
11:53:28	10255/10255	---M--	200	added ('OK')	image/png	etag:%22280f-61d9747c234ef%22	https://synspace.com/app/uploads/2024/07/partner_logo_east.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_east.png	(from https://synspace.com/en/company/partners)
11:53:29	5201/5201	---M--	200	added ('OK')	image/png	etag:%221451-61d97741d4678%22	https://synspace.com/app/uploads/2024/07/partner_logo_ireb.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_ireb.png	(from https://synspace.com/en/company/partners)
11:53:30	5755/5755	---M--	200	added ('OK')	image/png	etag:%22167b-63542d1c409ba%22	https://synspace.com/app/uploads/2025/05/logo_eurospi.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/05/logo_eurospi.png	(from https://synspace.com/en/company/partners)
11:53:31	13220/13220	---M--	200	added ('OK')	image/png	etag:%2233a4-61d9752f9817d%22	https://synspace.com/app/uploads/2024/07/partner_logo_istqb.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_istqb.png	(from https://synspace.com/en/company/partners)
11:53:31	6503/6503	---M--	200	added ('OK')	image/png	etag:%221967-633809fe3a8cc%22	https://synspace.com/app/uploads/2025/04/logo_sres.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/04/logo_sres.png	(from https://synspace.com/en/company/partners)
11:53:33	17536/17536	---M--	200	added ('OK')	image/png	etag:%224480-61d975638b063%22	https://synspace.com/app/uploads/2024/07/partner_logo_vdaqmc.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_vdaqmc.png	(from https://synspace.com/en/company/partners)
11:53:33	6620/6620	---M--	200	added ('OK')	image/png	etag:%2219dc-61d9757c59a8d%22	https://synspace.com/app/uploads/2024/07/partner_logo_xebia.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_xebia.png	(from https://synspace.com/en/company/partners)
11:53:34	9280/9280	---M--	200	added ('OK')	image/png	etag:%222440-61d977600306e%22	https://synspace.com/app/uploads/2024/07/partner_logo_di-steinmann_ball.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_di-steinmann_ball.png	(from https://synspace.com/en/company/partners)
11:53:35	5291/5291	---M--	200	added ('OK')	image/png	etag:%2214ab-61d977abe013e%22	https://synspace.com/app/uploads/2024/07/partner_logo_iav.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_iav.png	(from https://synspace.com/en/company/partners)
11:53:37	9712/9712	---M--	200	added ('OK')	image/png	etag:%2225f0-61d977e71c427%22	https://synspace.com/app/uploads/2024/07/partner_logo_ssq_concept_design.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_ssq_concept_design.png	(from https://synspace.com/en/company/partners)
11:53:37	7707/7707	---M--	200	added ('OK')	image/png	etag:%221e1b-61d97827f5f4a%22	https://synspace.com/app/uploads/2024/07/partner_logo_tiobe.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/07/partner_logo_tiobe.png	(from https://synspace.com/en/company/partners)
11:53:40	1738991/1738991	---M--	200	added ('OK')	image/jpeg	etag:%221a88ef-61167a884f97e%22	https://synspace.com/app/uploads/2023/11/iStock-1394952068-1-scaled-1-scaled.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2023/11/iStock-1394952068-1-scaled-1-scaled.jpg	(from https://synspace.com/en/company/career)
11:53:41	718054/718054	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2000:52:53%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-provisional-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-provisional-assessor-automotive-spice-4-0.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:42	718392/718392	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2000:50:27%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-competent-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-competent-assessor-automotive-spice-4-0.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:42	2742497/2742497	---M--	200	added ('OK')	image/png	etag:%2229d8e1-6361c84849498%22	https://synspace.com/app/uploads/2025/05/illustration_automotive_spice.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/05/illustration_automotive_spice.png	(from https://synspace.com/en/consulting/automotive-spice)
11:53:43	717545/717545	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2022:47:47%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-automotive-spice-4-0-incl-guidelines	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-automotive-spice-4-0-incl-guidelines.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:44	718257/718257	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2001:01:17%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-and-provisional-assessor-automotive-spice-4-0	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-process-expert-and-provisional-assessor-automotive-spice-4-0.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:45	719186/719186	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:18:45%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-cybersecurity	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-cybersecurity.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:45	716860/716860	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:30:32%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-official-upgrade	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-official-upgrade.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:46	716075/716075	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:30:32%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-essentials	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/automotive-spice-4-0-essentials.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:47	719641/719641	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2001:42:37%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-machine-learning	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-machine-learning.html	(from https://synspace.com/en/consulting/automotive-spice)
11:53:48	92783/92783	---M--	200	added ('OK')	image/jpeg	etag:%2216a6f-6384d386c4ee0%22	https://synspace.com/app/uploads/2025/06/illustration_contact_aspice.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/illustration_contact_aspice.jpg	(from https://synspace.com/en/consulting/automotive-spice)
11:53:51	68891/68891	---M--	200	added ('OK')	image/jpeg	etag:%2210d1b-6384d22324f2b%22	https://synspace.com/app/uploads/2025/06/illustration_contact_cybersecurity.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/illustration_contact_cybersecurity.jpg	(from https://synspace.com/en/consulting/cybersecurity)
11:53:54	2800283/2800283	---M--	200	added ('OK')	image/png	etag:%222aba9b-63610f7fd9beb%22	https://synspace.com/app/uploads/2025/04/illustration_functional_safety.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/04/illustration_functional_safety.png	(from https://synspace.com/en/consulting/functional-safety-fusa)
11:53:54	325475/325475	---M--	200	added ('OK')	image/jpeg	etag:%224f763-6384d6177507a%22	https://synspace.com/app/uploads/responsive_images/2025/06/1000xauto_illustration_contact_functional_safety.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/1000xauto_illustration_contact_functional_safety.jpg	(from https://synspace.com/en/consulting/functional-safety-fusa)
11:53:54	220711/220711	---M--	200	added ('OK')	image/jpeg	etag:%2235e27-6384d617a8c9c%22	https://synspace.com/app/uploads/responsive_images/2025/06/800xauto_illustration_contact_functional_safety.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/800xauto_illustration_contact_functional_safety.jpg	(from https://synspace.com/en/consulting/functional-safety-fusa)
11:53:54	2998489/2998489	---M--	200	added ('OK')	image/png	etag:%222dc0d9-63610aca7bd9b%22	https://synspace.com/app/uploads/2025/04/illustration_cybersecurity.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/04/illustration_cybersecurity.png	(from https://synspace.com/en/consulting/cybersecurity)
11:53:55	98221/98221	---M--	200	added ('OK')	image/jpeg	etag:%2217fad-6384d617d6afe%22	https://synspace.com/app/uploads/responsive_images/2025/06/500xauto_illustration_contact_functional_safety.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/500xauto_illustration_contact_functional_safety.jpg	(from https://synspace.com/en/consulting/functional-safety-fusa)
11:53:56	99443/99443	---M--	200	added ('OK')	image/jpeg	etag:%2218473-6384d59618795%22	https://synspace.com/app/uploads/2025/06/illustration_contact_functional_safety.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/illustration_contact_functional_safety.jpg	(from https://synspace.com/en/consulting/functional-safety-fusa)
11:53:58	8644/8644	---MCZ	200	added ('OK')	application/rss+xml	etag:%2219bec817bbaa0d22bb3fbd6cffc3418b%22	https://synspace.com/en/training/course-dates/feed	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/feed	(from https://synspace.com/en/training/course-dates)
11:53:59	1182937/1182937	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2023:24:21%20GMT	https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-foundation-level.html	(from https://synspace.com/en/training/course-dates)
11:54:00	1182312/1182312	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2023:24:21%20GMT	https://synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/istqb-certified-tester-foundation-level-ctfl-v4-0.html	(from https://synspace.com/en/training/course-dates)
11:54:01	719552/719552	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2022:17:50%20GMT	https://synspace.com/en/training/course-dates/page/2	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/page/2.html	(from https://synspace.com/en/training/course-dates)
11:54:02	710167/710167	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2022:17:53%20GMT	https://synspace.com/en/training/course-dates/page/3	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/page/3.html	(from https://synspace.com/en/training/course-dates)
11:54:03	117644/117644	---M--	200	added ('OK')	image/jpeg	etag:%221cb8c-6240b220b47f3%22	https://synspace.com/app/uploads/2024/10/sonja_schkutow.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/10/sonja_schkutow.jpg	(from https://synspace.com/en/training/training-overview)
11:54:04	112299/112299	---M--	200	added ('OK')	image/png	etag:%221b6ab-63a8bfd164b6e%22	https://synspace.com/app/uploads/2025/07/intacs_training_architecture_as_of_october_2024.png	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/07/intacs_training_architecture_as_of_october_2024.png	(from https://synspace.com/en/training/training-overview/automotive-spice)
11:54:04	717244/717244	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2002:19:16%20GMT	https://synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-potential-analysis	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/automotive-spice/intacs-certified-automotive-spice-potential-analysis.html	(from https://synspace.com/en/training/training-overview/automotive-spice)
11:54:07	707994/707994	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=automotive-spice	D:/My%20Websites/synspace/synspace.com/en/training/course-dates5119.html	(from https://synspace.com/en/training/training-overview/automotive-spice)
11:54:08	713673/713673	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:35:24%20GMT	https://synspace.com/en/training/training-overview/cybersecurity/cyber-resilience-act	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/cybersecurity/cyber-resilience-act.html	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:09	715852/715852	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:35:28%20GMT	https://synspace.com/en/training/training-overview/cybersecurity/automotive-cybersecurity-essentials	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/cybersecurity/automotive-cybersecurity-essentials.html	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:10	714376/714376	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:53:10%20GMT	https://synspace.com/en/training/training-overview/cybersecurity/automotive-cybersecurity-engineer	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/cybersecurity/automotive-cybersecurity-engineer.html	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:11	717097/717097	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2023:13:57%20GMT	https://synspace.com/en/training/training-overview/cybersecurity/threat-analysis-and-risk-assessment-tara-intensive	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/cybersecurity/threat-analysis-and-risk-assessment-tara-intensive.html	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:13	707119/707119	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=cybersecurity	D:/My%20Websites/synspace/synspace.com/en/training/course-datesda53.html	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:14	78937/78937	---M--	200	added ('OK')	image/jpeg	etag:%2213459-630860661c4ff%22	https://synspace.com/app/uploads/2025/03/thomas_liedtke_principal.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/03/thomas_liedtke_principal.jpg	(from https://synspace.com/en/training/training-overview/cybersecurity)
11:54:15	715033/715033	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:10%20GMT	https://synspace.com/en/training/training-overview/functional-safety-fusa/functional-safety-essentials	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/functional-safety-fusa/functional-safety-essentials.html	(from https://synspace.com/en/training/training-overview/functional-safety-fusa)
11:54:17	706891/706891	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=functional-safety-fusa	D:/My%20Websites/synspace/synspace.com/en/training/course-datesa0ae.html	(from https://synspace.com/en/training/training-overview/functional-safety-fusa)
11:54:18	725782/725782	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2001:59:23%20GMT	https://synspace.com/en/training/training-overview/requirements-engineering-ireb/ireb-certified-professional-for-requirements-engineering-foundation-level	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/requirements-engineering-ireb/ireb-certified-professional-for-requirements-engineering-foundation-level.html	(from https://synspace.com/en/training/training-overview/requirements-engineering-ireb)
11:54:19	716712/716712	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:12%20GMT	https://synspace.com/en/training/training-overview/requirements-engineering-ireb/ireb-certified-professional-for-requirements-engineering-re-agile-primer	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/requirements-engineering-ireb/ireb-certified-professional-for-requirements-engineering-re-agile-primer.html	(from https://synspace.com/en/training/training-overview/requirements-engineering-ireb)
11:54:21	714448/714448	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=requirements-engineering-ireb	D:/My%20Websites/synspace/synspace.com/en/training/course-dates4390.html	(from https://synspace.com/en/training/training-overview/requirements-engineering-ireb)
11:54:23	1182939/1182939	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:09:19%20GMT	https://synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-reagile-primer-2	D:/My%20Websites/synspace/synspace.com/en/training/course-dates/ireb-certified-professional-for-requirements-engineering-reagile-primer-2.html	(from https://synspace.com/en/training/training-overview/requirements-engineering-ireb)
11:54:23	163710/163710	---M--	200	added ('OK')	image/jpeg	etag:%2227f7e-6240b868b1a4a%22	https://synspace.com/app/uploads/2024/10/reto_mueller.jpg	D:/My%20Websites/synspace/synspace.com/app/uploads/2024/10/reto_mueller.jpg	(from https://synspace.com/en/training/training-overview/requirements-engineering-ireb)
11:54:24	725884/725884	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:23:54%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-foundation-level-ctfl	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-foundation-level-ctfl.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:25	717332/717332	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2001:33:22%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-foundation-level-agile-tester-ctfl-at	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-foundation-level-agile-tester-ctfl-at.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:26	716850/716850	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:11%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-usability-testing-ct-ut	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-usability-testing-ct-ut.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:27	26/26	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Feb%202026%2003:54:18%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-manager-ctal-tm	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-manager-ctal-tm.a8.delayed	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:29	724467/724467	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2022:51:26%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-management-ctal-tm	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-management-ctal-tm.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:29	725151/725151	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:13%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-analyst-ctal-ta	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-test-analyst-ctal-ta.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:30	721241/721241	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2003:24:11%20GMT	https://synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-technical-test-analyst-ctal-tta	D:/My%20Websites/synspace/synspace.com/en/training/training-overview/software-testing-istqb/istqb-certified-tester-advanced-level-technical-test-analyst-ctal-tta.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:33	720672/720672	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Dec%202025%2007:31:20%20GMT	https://synspace.com/en/training/course-dates?trainingcat=softwaretesting-istqb	D:/My%20Websites/synspace/synspace.com/en/training/course-datesf483.html	(from https://synspace.com/en/training/training-overview/software-testing-istqb)
11:54:34	245429/245429	---M--	200	added ('OK')	image/jpeg	etag:%223beb5-6382fb13d7102%22	https://synspace.com/app/uploads/2025/06/illustration_gamification_and_szenariobased_storytelling.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/illustration_gamification_and_szenariobased_storytelling.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
11:54:34	59224/59224	---M--	200	added ('OK')	image/jpeg	etag:%22e758-6383e3a2fe3e3%22	https://synspace.com/app/uploads/2025/06/michelle-dominique-fees.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/2025/06/michelle-dominique-fees.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
11:54:36	511774/511774	---M--	200	added ('OK')	image/jpeg	etag:%227cf1e-6382fc08f2be2%22	https://synspace.com/app/uploads/responsive_images/2025/06/1000xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/1000xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
11:54:37	358110/358110	---M--	200	added ('OK')	image/jpeg	etag:%22576de-6382fc092a685%22	https://synspace.com/app/uploads/responsive_images/2025/06/800xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpeg	D:/My%20Websites/synspace/synspace.com/app/uploads/responsive_images/2025/06/800xauto_illustration_contact_gamification_and_szenariobased_storytelling.jpg	(from https://synspace.com/en/products/gamification-scenario-based-storytelling)
